id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled
18802,Balatonlelle,Balatonlelle,5503459,46.787909,17.694573,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18803,Balatonboglar,Balatonboglar,5503475,46.77616,17.646867,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18804,Szolnok,Szolnok,5513748,47.17956,20.175695,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18805,Hajduszoboszlo,Hajduszoboszlo,5513888,47.429658,21.407792,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18806,Debrecen,Debrecen,5513912,47.519631,21.628792,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18807,Balatonfüred,Balatonfured,5504416,46.962452999999996,17.901864,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18808,Szeged,Szeged,5517228,46.23981,20.143181,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18809,Eger,Eger,5512401,47.891623,20.382123,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18810,Budapest-Ferencváros,Budapest-Ferencvaros,5510025,47.468986,19.090787,18819,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18811,Angyalföld,Angyalfold,NA,47.549736,19.090139,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18812,Üröm,Urom,NA,47.580901,19.001524,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18813,Györ-Gyarvaros,Gyor-Gyarvaros,5501263,47.684781,17.661996,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18814,Obuda,Obuda,5501404,47.569108,19.032429,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18815,Ujszeged,Ujszeged,5518945,46.241976,20.159928,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18816,Vác,Vac,5510447,47.782727,19.133063,NA,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18817,Györ,Gyor,5501289,47.681985,17.634795,28244,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18818,Budapest-Nyugati,Budapest-Nyugati,5510033,47.510705,19.057464,18819,HU,Europe/Budapest,FALSE,FALSE,FALSE,NA,FALSE
18819,Budapest,Budapest,NA,47.51955,19.054084,NA,HU,Europe/Budapest,TRUE,FALSE,FALSE,NA,FALSE
18820,Tirano,Tirano,8301440,46.215152,10.166763,NA,IT,Europe/Rome,FALSE,TRUE,FALSE,NA,FALSE
18821,Como San Giovanni,Como San Giovanni,8301307,45.806467,9.073441,29244,IT,Europe/Rome,FALSE,TRUE,FALSE,NA,FALSE
18822,Gallarate,Gallarate,8301030,45.660455,8.79883,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18824,Stresa,Stresa,8301016,45.884529,8.531635,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18825,Bressanone/Brixen,Bressanone/Brixen,8302014,46.709892,11.649768,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18826,Brunico/Bruneck,Brunico/Bruneck,8302107,46.794588,11.930006,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18827,Brennero/Brenner,Brennero/Brenner,8302001,47.002338,11.505428,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18828,Merano/Meran,Merano/Meran,8302216,46.673171,11.149069,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18829,Trento,Trento,8302038,46.072287,11.118901,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18830,Desenzano del Garda/Sirmione,Desenzano del Garda/Sirmione,8302084,45.462665,10.536274,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18831,Rovereto,Rovereto,8302044,45.890956,11.033602,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18832,San Candido/Innichen,San Candido/Innichen,8302114,46.732733,12.272037,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18834,Silandro/Schlanders,Silandro/Schlanders,8302205,46.625923,10.766488,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18835,Tirano,Tirano,8306719,46.2093,10.166682,18820,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18836,Venezia Mestre (Viale Stazione),Venezia Mestre (Viale Stazione),NA,45.482109,12.234642,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18837,Malles / Mals,Malles / Mals,8362035,46.68661,10.542153,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18838,Venezia Tronchetto,Venezia Tronchetto,NA,45.442053,12.308344,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18839,Malles / Mals,Malles / Mals,NA,46.684362,10.54912,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18840,Fortezza/Franzensfeste,Fortezza/Franzensfeste,8302011,46.788718,11.61008,NA,IT,Europe/Rome,FALSE,FALSE,FALSE,NA,FALSE
18841,Ettelbruck,Ettelbruck,8200120,49.847442,6.10683,NA,LU,Europe/Luxembourg,FALSE,FALSE,FALSE,NA,FALSE
18842,Clervaux,Clervaux,8200134,50.061241,6.02484,NA,LU,Europe/Luxembourg,FALSE,FALSE,FALSE,NA,FALSE
18843,Wasserbillig,Wasserbillig,8200341,49.712828,6.499353,NA,LU,Europe/Luxembourg,FALSE,FALSE,FALSE,NA,FALSE
18844,Bettembourg,Bettembourg,8200603,49.516585,6.1014099999999996,NA,LU,Europe/Luxembourg,FALSE,FALSE,FALSE,NA,FALSE
18845,Esch-sur-Alzette,Esch-sur-Alzette,8200640,49.493869,5.985602,NA,LU,Europe/Luxembourg,FALSE,FALSE,FALSE,NA,FALSE
18846,Hillegom,Hillegom,8400329,52.303097,4.566151,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18847,Houten Castellum,Houten Castellum,8400335,52.016997,5.17944,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18848,Glanerbrug,Glanerbrug,NA,52.218571,6.973885,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18849,De Eschmarke,De Eschmarke,8400217,52.221133,6.951097,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18850,Nijmegen Lent,Nijmegen Lent,8400451,51.864828,5.859402,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18851,Tilburg Reeshof,Tilburg Reeshof,8400598,51.573604,4.994325,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18852,Utrecht Terwijde,Utrecht Terwijde,8400614,52.100588,5.04106,28938,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18853,Almere Oostvaarders,Almere Oostvaarders,8400226,52.403219,5.30021,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18854,Arnhem Zuid,Arnhem Zuid,8400227,51.954837,5.851923,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18855,Den Haag Ypenburg,Den Haag Ypenburg,8400379,52.055606,4.391338,8663,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18856,Amersfoort Vathorst,Amersfoort Vathorst,8400228,52.192287,5.433314,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18857,Apeldoorn Osseveld,Apeldoorn Osseveld,8400229,52.215713,6.006061,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18858,Helmond Brandevoort,Helmond Brandevoort,8400242,51.462498,5.608972,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18859,Tiel Passewaaij,Tiel Passewaaij,8400600,51.873934,5.39217,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18860,Twello,Twello,8400599,52.238455,6.100709,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18861,Utrecht Zuilen,Utrecht Zuilen,8400613,52.103285,5.089395,28938,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18862,Groningen Europapark,Groningen Europapark,8400238,53.205847,6.583375,35217,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18863,Eygelshoven Markt,Eygelshoven Markt,8400234,50.896033,6.057569,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18864,Heerlen de Kissel,Heerlen de Kissel,8400409,50.890316,5.994573,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18865,Purmerend Weidevenne,Purmerend Weidevenne,8400499,52.496284,4.935005,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18866,Abcoude,Abcoude,8400047,52.278673,4.976994,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18867,Akkrum,Akkrum,8400049,53.047134,5.843365,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18868,Alkmaar Noord,Alkmaar Noord,8400052,52.64377,4.763923,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18869,Amersfoort Schothorst,Amersfoort Schothorst,8400054,52.174875,5.403838,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18870,Amsterdam RAI,Amsterdam RAI,8400056,52.336689,4.890725,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18871,Anna Paulowna,Anna Paulowna,8400065,52.867601,4.811215,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18872,Arnemuiden,Arnemuiden,8400069,51.501628,3.669001,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18873,Arnhem Velperpoort,Arnhem Velperpoort,8400072,51.985175,5.919837,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18874,Arnhem Presikhaaf,Arnhem Presikhaaf,8400075,51.98789,5.943317,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18875,Amsterdam Holendrecht,Amsterdam Holendrecht,8400231,52.298108,4.960031,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18876,Amsterdam Lelylaan,Amsterdam Lelylaan,8400079,52.357886,4.833913,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18877,Almere Centrum,Almere Centrum,8400080,52.375244,5.218768,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18878,Almere Buiten,Almere Buiten,8400081,52.394175,5.277962,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18879,Almere Muziekwijk,Almere Muziekwijk,8400082,52.36772,5.190596,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18880,Amsterdam Science Park,Amsterdam Science Park,8400235,52.353167,4.949253,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18881,Baarn,Baarn,8400086,52.208117,5.281252,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18882,Maarheeze,Maarheeze,8400432,51.303802,5.630618,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18883,Barendrecht,Barendrecht,8400090,51.854553,4.552856,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18884,Emmen Zuid,Emmen Zuid,8400407,52.748386000000004,6.873871,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18885,Beek-Elsloo,Beek-Elsloo,8400096,50.947299,5.786302,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18886,Beilen,Beilen,8400100,52.855106,6.521278,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18887,Sassenheim,Sassenheim,8400603,52.214751,4.515731,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18888,Bergen op Zoom,Bergen op Zoom,8400108,51.494445,4.296088,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18889,Best,Best,8400112,51.509799,5.388988,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18890,Beverwijk,Beverwijk,8400113,52.478324,4.656286,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18891,Bilthoven,Bilthoven,8400114,52.130135,5.204187,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18892,Bloemendaal,Bloemendaal,8400118,52.404324,4.627574,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18893,Bodegraven,Bodegraven,8400121,52.081486,4.746196,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18894,Borne,Borne,8400124,52.298719,6.748417,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18895,Bovenkarspel-Grootebroek,Bovenkarspel-Grootebroek,8400127,52.695062,5.236468,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18896,Boxtel,Boxtel,8400129,51.584733,5.318917,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18897,Breda-Prinsenbeek,Breda-Prinsenbeek,8400132,51.605714,4.72135,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18898,Breukelen,Breukelen,8400133,52.170434,4.990433,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18899,Brummen,Brummen,8400136,52.090421,6.14676,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18900,Bunde,Bunde,8400140,50.896824,5.736646,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18901,Bunnik,Bunnik,8400141,52.063157,5.193787,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18902,Bussum Zuid,Bussum Zuid,8400145,52.266214,5.162702,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18903,Capelle Schollevaar,Capelle Schollevaar,8400147,51.954082,4.584174,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18904,Coevorden,Coevorden,8400153,52.663393,6.735743,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18905,Culemborg,Culemborg,8400154,51.946908,5.226813,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18906,Diemen Zuid,Diemen Zuid,8400163,52.330325,4.955753,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18907,Diemen,Diemen,8400165,52.345112,4.96751,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18908,Delft Zuid,Delft Zuid,8400166,51.990308,4.365098,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18909,Dalfsen,Dalfsen,8400167,52.498342,6.259018,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18910,Deurne,Deurne,8400172,51.456097,5.78792,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18911,Dieren,Dieren,8400176,52.04427,6.10221,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18912,Den Dolder,Den Dolder,8400179,52.140374,5.242562,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18913,Dordrecht Zuid,Dordrecht Zuid,8400181,51.790019,4.671388,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18914,Driehuis,Driehuis,8400183,52.442879,4.638865,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18915,Deventer Colmschate,Deventer Colmschate,8400185,52.250411,6.215465,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18916,De Vink,De Vink,8400188,52.14717,4.456294,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18917,Echt,Echt,8400195,51.100709,5.878954,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18918,Eindhoven Strijp-S,Eindhoven Strijp-S,8400196,51.450362,5.457054,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18919,Ede-Wageningen,Ede-Wageningen,8400200,52.027865,5.671555,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18920,Elst,Elst,8400207,51.91719,5.855024,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18921,Emmen,Emmen,8400208,52.790114,6.899688,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18922,Enkhuizen,Enkhuizen,8400210,52.699512,5.28803,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18923,Enschede Kennispark,Enschede Kennispark,8400221,52.237287,6.838993,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18924,Ermelo,Ermelo,8400216,52.301254,5.614482,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18925,Etten-Leur,Etten-Leur,8400218,51.575195,4.636474,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18926,Bovenkarspel Flora,Bovenkarspel Flora,8400230,52.696078,5.25352,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18927,Geldrop,Geldrop,8400245,51.419997,5.550488,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18928,Geleen Oost,Geleen Oost,8400246,50.967399,5.843285,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18929,Geleen-Lutterade,Geleen-Lutterade,8400248,50.975534,5.824956,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18930,Gilze-Rijen,Gilze-Rijen,8400251,51.583843,4.925306,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18931,Goes,Goes,8400253,51.498302,3.89027,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18932,Gouda Goverwelle,Gouda Goverwelle,8400257,52.014966,4.741558,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18933,Grou-Jirnsum,Grou-Jirnsum,8400266,53.088736,5.822735,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18934,Den Haag Mariahoeve,Den Haag Mariahoeve,8400278,52.090529,4.368973,8663,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18935,Den Haag Moerwijk,Den Haag Moerwijk,8400279,52.053862,4.308547,8663,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18936,Hardenberg,Hardenberg,8400293,52.572441,6.628151,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18937,Haren,Haren,8400297,53.174988,6.618326,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18938,Helmond Brouwhuis,Helmond Brouwhuis,8400299,51.470381,5.702828,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18939,Helmond ’t Hout,Helmond 't Hout,8400300,51.468035,5.63131,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18940,Den Helder Zuid,Den Helder Zuid,8400303,52.932503,4.764345,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18941,Heerenveen,Heerenveen,8400305,52.960936,5.915153,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18942,Heerhugowaard,Heerhugowaard,8400306,52.670288,4.82353,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18943,Heeze,Heeze,8400308,51.385091,5.56959,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18944,Heino,Heino,8400310,52.427382,6.221632,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18945,Helmond,Helmond,8400313,51.475478,5.661927,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18946,Heemskerk,Heemskerk,8400317,52.494828,4.686301,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18947,’s-Hertogenbosch Oost,'s-Hertogenbosch Oost,8400320,51.700559,5.317389,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18948,Hilversum Media Park,Hilversum Media Park,8400324,52.237826,5.173966,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18950,Hoensbroek,Hoensbroek,8400326,50.905634,5.930084,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18951,Hollandsche Rading,Hollandsche Rading,8400327,52.175989,5.173759,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18952,Holten,Holten,8400328,52.28395,6.420599,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18953,Hoogkarspel,Hoogkarspel,8400334,52.690442,5.183135,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18954,Hoorn Kersenboogerd,Hoorn Kersenboogerd,8400336,52.653478,5.085215,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18955,Hoorn,Hoorn,8400337,52.644984,5.054589,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18956,Houten,Houten,8400340,52.034517,5.167817,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18957,Kapelle-Biezelinge,Kapelle-Biezelinge,8400354,51.480548,3.956422,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18958,Koog aan de Zaan,Koog aan de Zaan,8400363,52.458601,4.805516,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18959,Zaandijk Zaanse Schans,Zaandijk Zaanse Schans,8400364,52.469208,4.805048,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18960,Krabbendijke,Krabbendijke,8400367,51.433399,4.116951,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18961,Krommenie-Assendelft,Krommenie-Assendelft,8400368,52.494873,4.755347,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18962,Kruiningen-Yerseke,Kruiningen-Yerseke,8400370,51.465509,4.0362730000000004,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18963,Den Haag Laan van Nieuw Oost Indie,Den Haag Laan van Nieuw Oost Indie,8400380,52.079059,4.343443,8663,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18964,Lage Zwaluwe,Lage Zwaluwe,8400382,51.69023,4.66345,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18965,Leiden Lammenschans,Leiden Lammenschans,8400384,52.146693,4.492736,32272,NL,Europe/Amsterdam,FALSE,TRUE,FALSE,NA,FALSE
18966,’t Harde,'t Harde,8400388,52.409107,5.892941,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18967,Halfweg-Zwanenburg,Halfweg-Zwanenburg,8400400,52.385914,4.74723,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18968,Maarn,Maarn,8400417,52.064164,5.370092,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18969,Maarssen,Maarssen,8400419,52.135745,5.033222,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18972,Marienberg,Marienberg,8400428,52.509273,6.574989,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18973,Meppel,Meppel,8400435,52.691907,6.197882,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18974,Middelburg,Middelburg,8400436,51.494832,3.617079,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18975,Almere Poort,Almere Poort,8400450,52.342739,5.152167,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18976,Naarden-Bussum,Naarden-Bussum,8400452,52.280884,5.157363,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18977,Nieuw Amsterdam,Nieuw Amsterdam,8400454,52.719297,6.848971,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18978,Nieuwerkerk aan den IJssel,Nieuwerkerk aan den IJssel,8400455,51.965363,4.616913,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18979,Nieuw Vennep,Nieuw Vennep,8400460,52.258978,4.645607,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18980,Nunspeet,Nunspeet,8400466,52.370768,5.784145,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18981,Nuth,Nuth,8400467,50.920043,5.892411,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18982,Nijverdal,Nijverdal,8400472,52.365725,6.470561,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18983,Nijmegen Dukenburg,Nijmegen Dukenburg,8400475,51.824071000000004,5.795372,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18984,Obdam,Obdam,8400480,52.678037,4.907606,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18985,Oisterwijk,Oisterwijk,8400482,51.582387,5.19483,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18986,Olst,Olst,8400486,52.335269,6.113303,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18987,Ommen,Ommen,8400487,52.509633,6.416697,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18988,Oosterbeek,Oosterbeek,8400489,51.994866,5.840075,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18989,Oss,Oss,8400495,51.765029,5.530361,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18990,Oss West,Oss West,8400496,51.758377,5.506737,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18991,Oudenbosch,Oudenbosch,8400498,51.58778,4.533349,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18992,Overveen,Overveen,8400501,52.390993,4.607789,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18993,Rijswijk,Rijswijk,8400505,52.039344,4.319784,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18994,Purmerend Overwhere,Purmerend Overwhere,8400506,52.511323,4.967403,NA,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
18995,Rotterdam Alexander,Rotterdam Alexander,8400507,51.951735,4.553521,23616,NL,Europe/Amsterdam,FALSE,FALSE,FALSE,NA,FALSE
