Champions of Anteria Demo,,"17 Aug, 2016",
Majula Frontier,2,"19 Sep, 2018","Indie, Strategy, RPG, Turn-Based Combat, Crafting, Turn-Based, Fantasy, Difficult, Singleplayer, Stylized, Dungeon Crawler, Story Rich, Great Soundtrack, Cute"
Dark Asteroids Demo,,"12 Nov, 2020",
Grave Complex,1,"17 May, 2021","Action, Roguelite, 3D, Survival, Post-apocalyptic, Zombies, Building, Crafting, Indie, Narration, Procedural Generation, Singleplayer"
Grave Complex Demo,,"7 May, 2021",
SSTR,,"14 Dec, 2020","Indie, Gore, Violent, First-Person, Puzzle, Horror, Dark, Survival, Survival Horror, Sci-fi, Atmospheric, Crafting, Stealth, Story Rich, Singleplayer, Logic"
WAR FACTORY,3,"2 Jun, 2021","Simulation, Casual, Sandbox, Idler, Immersive Sim, Wargame, 3D Vision, Minimalist, Top-Down, Automation, Management, Building, Crafting, War, Base Building, Gun Customization, Resource Management, Singleplayer, Strategy, Early Access"
EDGE OF DAWN,37,"17 Jul, 2020","Casual, Action, Indie, Adventure, Survival, Open World Survival Craft, Co-op, Crafting, Thriller, Building"
Pour There,1,"12 Jan, 2021","Puzzle, Hidden Object, Experimental, Side Scroller, Puzzle Platformer, 2D, Colorful, Family Friendly, Indie, Casual, Crafting, Physics, Singleplayer, Logic"
断刀客,15,"5 Sep, 2021","Strategy, Adventure, RPG, Casual, Turn-Based Strategy, Strategy RPG, Roguelite, 2D Platformer, Idler, Exploration, Dungeon Crawler, 2D, Cute, Text-Based, Abstract, Stylized, Crafting, Lore-Rich, Martial Arts, Singleplayer"
Inside the Forest,,"4 Nov, 2021","Action, Adventure, Simulation, Action-Adventure, God Game, 3D, Minimalist, Third Person, Crafting, Family Friendly, Nature, Open World, Singleplayer"
Chill Panda,,"31 Mar, 2022","Adventure, Relaxing, Exploration, Cute, Singleplayer, Family Friendly, Education, Puzzle, Third Person, Crafting, Casual, Immersive Sim, Interactive Fiction, RPG, Farming Sim, Story Rich, Modern, Farming, 3D, Stylized"
Hero of the Kingdom: The Lost Tales 2 Demo,,"15 Nov, 2021",
RFVR,,Spring 2022,"Early Access, RPG, Adventure, Open World, VR, Multiplayer, Exploration, Magic, Action-Adventure, Swordplay, Tactical RPG, First-Person, Medieval, Archery, Atmospheric, Building, Cooking, Crafting, Mining, Fantasy"
Mines of Frostheim,,Dec 2021,"Action, Adventure, RPG, JRPG, Party-Based RPG, Dungeon Crawler, Mystery Dungeon, Roguelite, 2D, Anime, Pixel Graphics, Crafting, Dragons, Magic, Underground, Character Customization, Controller, PvE, Singleplayer, Indie"
Going the Distance Demo,,"20 Sep, 2021",
Tabletop Creator Demo,,"21 Oct, 2021",
Tiny Witch,,Coming Soon,"Casual, Simulation, Arcade, Creature Collector, Solitaire, Time Management, 2D, Colorful, Cute, Pixel Graphics, Top-Down, Crafting, Fantasy, Management, Magic, Medieval, Female Protagonist, Grid-Based Movement, Singleplayer, Indie"
Idle Research Demo,,"30 Sep, 2021",
Sigma World Online,,Spring 2022,"Early Access, Simulation, Sandbox, Isometric, MMORPG, Space Sim, City Builder, Exploration, 3D, Voxel, Survival, Space, Crafting, Cooking, Sci-fi, Old School, Agriculture, Building, Open World, Procedural Generation"
Heliopolis Six,,Q1 2022,"Economy, Sci-fi, Resource Management, 3D, Singleplayer, Immersive Sim, City Builder, Building, Management, Space, Strategy, Crafting, Space Sim, Simulation, Realistic, Atmospheric, Futuristic, Modern, Indie, Early Access"
Skye,,Q1 2022,"Early Access, Adventure, Action-Adventure, Exploration, Immersive Sim, First-Person, Realistic, Third Person, Atmospheric, Medieval, Nature, Survival, Crafting, Base Building, Combat, Controller, Inventory Management, Nonlinear, Open World, PvE"
Train Yard Builder,,TBA,"Simulation, Sandbox, Animation & Modeling, 3D, Building, Realistic, Trains, Economy, Management, Driving, Crafting, Singleplayer, Trading, Resource Management, Historical, Immersive Sim, Relaxing, Transportation, Casual, City Builder"
Age of Ascent,,Autumn 2021,"Action, Massively Multiplayer, Space Sim, Economy, Open World, Shooter, Sandbox, Strategy, Space, Trading, Crafting, Sci-fi, Mining, Exploration, Resource Management, PvE, PvP, Flight, Comic Book, 3D"
Projekt Z,,TBA,"Zombies, FPS, Co-op Campaign, Co-op, Online Co-Op, Action, Hero Shooter, Atmospheric, Horror, World War II, Indie, Post-apocalyptic, Crafting, Adventure, Realistic, Strategy, PvE, First-Person, Inventory Management, Team-Based"
Caverns: Lost Sky,5,"31 Jan, 2019","Early Access, Action, Indie, RPG, Adventure, Voxel, Open World, Crafting, Action-Adventure, Loot, Exploration, Mining, Action RPG, Magic, Singleplayer, Hack and Slash, Third Person, Procedural Generation, Underground, Fantasy"
Naked and Afraid: The Game,,Coming Soon,"Action, Adventure, Simulation, Survival, Open World, Building, Sandbox, Exploration, First-Person, Atmospheric, Crafting, Singleplayer, Nudity, Indie, Sexual Content, Immersive Sim, Life Sim, Realistic, Tactical, Choices Matter"
Deadly Flare,,Coming Soon - Wishlist now!,"Action, Adventure, RPG, Simulation, Action-Adventure, Exploration, FPS, 3D, First-Person, Artificial Intelligence, Atmospheric, Building, Crafting, Hunting, Loot, Survival, Combat, Open World, Singleplayer, Open World Survival Craft"
Clanfolk Demo,,"17 Sep, 2021",
Ironsmith Medieval Simulator,,Wishlist now - discount at launch,"Casual, Swordplay, First-Person, Military, Medieval, Economy, Management, Building, Trading, Indie, Crafting, Historical, Simulation, Story Rich, Singleplayer, Realistic, Adventure, Action-Adventure, Exploration, Immersive Sim"
Coffee Talk Demo,15,"7 Aug, 2018","Adventure, Indie, Casual"
HopeLand,,Dec 2022,"Early Access, Action, Adventure, RPG, Simulation, Character Action Game, Spectacle fighter, Third Person, Survival, PvP, PvE, Resource Management, Mining, Crafting, Character Customization, Gun Customization, Combat, Hunting, Conversation, Building"
Hell is Others,,2021,"Early Access, Adventure, Action Roguelike, Top-Down Shooter, Survival Horror, Survival, Battle Royale, Action, Loot, Dark, Top-Down, PvP, Shooter, Base Building, Horror, Twin Stick Shooter, Crafting, Resource Management, Exploration, Multiplayer"
Rise Of The Overlords,,,"Strategy, Board Game, Card Game, Trading Card Game, Deckbuilding, Turn-Based Tactics, Wargame, Magic, Tactical, PvP, PvE, Crafting, Grid-Based Movement, Multiplayer, Singleplayer, Fantasy, Turn-Based Combat, Tabletop, Hand-drawn, Stylized"
Kubifaktorium Demo,1,"31 Jul, 2019","Indie, Simulation, Strategy"
Her War,,TBA,"Action, RPG, Early Access, Indie, Simulation, Strategy, Female Protagonist, FPS, Survival, Shooter, Base Building, Crafting, Realistic, Tactical, Loot, Violent, Singleplayer, War, 3D, Sexual Content"
Frozen Flame Demo,,"3 Feb, 2021",
BLASTRONAUT Demo,,"21 Sep, 2020",
Gas Station Simulator Demo,5,"7 Oct, 2020",
One Time In Space,,Late 2021/Early 2022,"Early Access, Exploration, Automation, Space Sim, Survival, Top-Down Shooter, 2D, Top-Down, Management, Sci-fi, Space, Atmospheric, Base Building, RPG, Crafting, Inventory Management, Mining, Action, Adventure, Pixel Graphics"
DRAGON QUEST BUILDERS 2 JUMBO DEMO,506,"4 Dec, 2019","Action, Adventure, RPG"
Latte Stand Tycoon + Demo,,"5 Oct, 2020",
Time Freeze,,TBA,"Sandbox, Open World, Difficult, Exploration, Choose Your Own Adventure, Character Customization, RPG, 3D, Third Person, Strategy, Auto Battler, Strategy RPG, Turn-Based Strategy, Tactical RPG, Turn-Based Tactics, Crafting, Dark Fantasy, Survival, Tactical, War"
Frozen Flame,,2021,"RPG, Action, Massively Multiplayer, Indie, Early Access, Multiplayer, Open World, Co-op, Survival, Building, Fantasy, Exploration, Atmospheric, Crafting, Dark Fantasy, Co-op Campaign, Singleplayer, PvP, Sandbox, Action RPG"
MythBusters: The Game - Crazy Experiments Simulator,,Coming Soon,"Realistic, Simulation, Sandbox, Singleplayer, Inventory Management, Puzzle, Funny, Physics, Science, Building, Crafting, First-Person, Resource Management, Management, Immersive Sim, 3D, Logic, Destruction, Action, Adventure"
Tabletop Creator,,Feb 2021,"Tabletop, Board Game, Card Game, Game Development, Design & Illustration, Software, Simulation, Utilities, Early Access, Crafting, Lovecraftian, Management, Automation, Card Battler, Choose Your Own Adventure, Creature Collector, Trading Card Game, 2D, Cartoon, Education"
ELEX II,,Coming Soon,"Action, RPG, Adventure, Action RPG, Action-Adventure, Exploration, 3D, Realistic, Third Person, Aliens, Artificial Intelligence, Atmospheric, Crafting, Dark Fantasy, Destruction, Dystopian , Emotional, Fantasy, Futuristic, Lore-Rich"
Car Wash Simulator,,Coming Soon,"Simulation, Realistic, Immersive Sim, Singleplayer, Casual, Relaxing, Resource Management, Indie, Life Sim, Time Management, Inventory Management, Crafting, First-Person, Management, Funny, Memes, Atmospheric, Building, Dark Humor, Economy"
Eternal Exodus,,"1 Jun, 2022","RPG, Creature Collector, Pixel Graphics, Turn-Based, Turn-Based Strategy, JRPG, 2D, 1990's, Fantasy, Horror, Retro, Story Rich, Crafting, Character Customization, Indie, Turn-Based Combat, Singleplayer, Demons, Minigames, Great Soundtrack"
Tribe: Primitive Builder,,2022 | Wishlist now!,"Realistic, Adventure, Atmospheric, Singleplayer, Resource Management, Sandbox, Open World Survival Craft, Survival, Open World, Crafting, Exploration, Building, First-Person, Economy, Base Building, Fishing, Nature, Simulation, Agriculture, Immersive Sim"
Dinkum,,Coming Soon,"Early Access, Adventure, Co-op, Online Co-Op, Singleplayer, Life Sim, Open World Survival Craft, Building, Exploration, Open World, Sandbox, Agriculture, Crafting, Fishing, Hunting, Mining, Farming Sim, Character Customization, RPG, Cute"
Moonshine Inc.,,Q1 2022,"Immersive Sim, Strategy, Simulation, Management, Base Building, Economy, America, 3D, Realistic, Crime, Time Management, City Builder, Resource Management, Crafting, Exploration, Singleplayer, Isometric, Building, Modern, Farming Sim"
Clanfolk,,2021,"Colony Sim, Medieval, Strategy, Base Building, Singleplayer, Life Sim, City Builder, Management, Sandbox, Immersive Sim, Historical, Procedural Generation, Crafting, Hunting, Survival, Building, Exploration, Resource Management, Simulation, Top-Down"
Trading Time,,Coming Soon!,"Adventure, Exploration, Indie, Cute, Relaxing, Nature, 3D Platformer, Puzzle Platformer, Casual, Singleplayer, Platformer, Cartoony, Colorful, Crafting, Action-Adventure, Emotional, 3D, Puzzle, Trading, Logic"
Beneath the Mountain,,Early 2022,"Casual, Strategy, City Builder, God Game, RTS, Strategy RPG, Dungeon Crawler, Mystery Dungeon, Real Time Tactics, Tactical RPG, 3D, Isometric, Stylized, Third Person, Top-Down, Building, Crafting, Dark Fantasy, Dragons, Economy"
The Pioneers: surviving desolation,,Dec 2022,"Survival, Simulation, Management, Space, Top-Down, Exploration, Strategy, Singleplayer, Class-Based, Realistic, 3D, Base Building, Sci-fi, Science, Crafting, Dynamic Narration, Strategy RPG, Life Sim, Real Time Tactics, Automation"
Green Hell VR,,2022,"Action, Adventure, VR, Simulation, Survival, Exploration, Realistic, Action-Adventure, Immersive Sim, Interactive Fiction, Hunting, Crafting, Sandbox, Time Management, Open World, Atmospheric, Nature, Singleplayer, Modern, Resource Management"
Hero of the Kingdom: The Lost Tales 2,,"19 Nov, 2021","Adventure, Casual, RPG, Strategy, Point & Click, Exploration, Hidden Object, Colorful, Isometric, Third Person, Atmospheric, Crafting, Emotional, Fantasy, Fishing, Management, Medieval, Pirates, Relaxing, Female Protagonist"
Song in the Smoke,,Coming Soon,"Action, Adventure, Simulation, Action-Adventure, Exploration, Immersive Sim, 3D, Cinematic, First-Person, VR, Atmospheric, Crafting, Dark Fantasy, Fantasy, Horror, Nature, Survival, Inventory Management, Linear, Open World"
Outworlder Demo,,"1 Oct, 2021",
Trading Time Demo,,"1 Oct, 2021",
Dark Gravity Demo,,"1 Oct, 2021",
Breakwaters,,Nov 11th. 2021,"Action-Adventure, Online Co-Op, Early Access, Survival, Sandbox, Simulation, Building, Open World, Replay Value, Exploration, Crafting, 3D, Sailing, Action, Character Customization, Multiplayer, Adventure, Combat, Co-op, Indie"
Who is He: Let Me Out,,"2022, Wishlist & Follow!","Horror, Adventure, Dark, Atmospheric, Psychological Horror, Story Rich, Singleplayer, Puzzle, Cute, Survival Horror, Third Person, Crafting, Stealth, Short, Exploration, Violent, Action, Walking Simulator, Action-Adventure, Thriller"
电视台模拟国 Entertainment Simulator,,TBA,"Simulation, Strategy, Management, Building, 3D, Modern, Life Sim, Card Game, City Builder, Time Management, Third Person, Crafting, Trading, Inventory Management, Base Building, Resource Management, Deckbuilding, Singleplayer, Economy, Indie"
Outworlder,,Coming soon to Early Access!,"Combat, Online Co-Op, Multiplayer, Open World Survival Craft, Sandbox, 2D, Pixel Graphics, Survival, PvP, PvE, Exploration, Open World, Base Building, Colony Sim, Crafting, Farming, Singleplayer, Action-Adventure, Character Customization, Procedural Generation"
Trail of Ayash,,TBA,"Action, RPG, Exploration, Action RPG, Open World Survival Craft, 3D, Alternate History, Atmospheric, Survival, Indie, Crafting, Open World, Singleplayer, Third Person, America, Lore-Rich, Fantasy, Historical, Dark, Inventory Management"
Birding Simulator,,TBA 📸 Wishlist & Follow!,"Nature, Photo Editing, Hunting, Immersive Sim, Relaxing, Realistic, Open World, Exploration, Sports, Simulation, Adventure, Education, Crafting, Management, Life Sim, First-Person, Video Production, Inventory Management, Casual, Singleplayer"
Mars Colony Builder,,TBA,"Colony Sim, Base Building, Survival, Strategy, Sandbox, Management, Building, Simulation, Singleplayer, Open World, Sci-fi, Crafting, Moddable, Indie, Atmospheric, Space, Action, Realistic, 3D, City Builder"
Epocria Demo,,"7 Aug, 2020",
Wanderfar,,TBA,"RPG, Adventure, Open World, Singleplayer, Exploration, Fantasy, Action RPG, Action, Sandbox, First-Person, Atmospheric, Early Access, Crafting, Character Customization, Magic, Voxel, Pixel Graphics, Indie, Choose Your Own Adventure, Walking Simulator"
MINI Wars,,"11 Nov, 2019","Action, Indie, FPS, Action-Adventure, Shooter, 3D, Adventure, First-Person, Open World, Singleplayer, Simulation, Military, Crafting, Strategy, Atmospheric, Inventory Management, PvE, Massively Multiplayer, Gore, Early Access"
Last Contingency,,Oct 2021,"Early Access, Action, RPG, Adventure, Action RPG, Sandbox, 3D Platformer, Choose Your Own Adventure, Third-Person Shooter, 3D, Realistic, Third Person, Atmospheric, Crafting, Fantasy, Tactical, Zombies, Base Building, Open World, Survival"
Self Made Man: Life of an Entrepreneur,,TBA 🚀,"Simulation, Management, Sandbox, Immersive Sim, Economy, Open World, Trading, Life Sim, Capitalism, Building, Crafting, Adventure, Exploration, Base Building, Resource Management, Funny, First-Person, Singleplayer, 3D, Stylized"
Escape Covid Camp,,"30 Nov, 2021","Dystopian , Roguelike, Exploration, Strategy, Real-Time, Sandbox, Trading, Post-apocalyptic, Real Time Tactics, Horror, Stylized, Crafting, Dark, Modern, Third Person, 3D, Singleplayer, Political, Nonlinear, Perma Death"
Latte Stand Tycoon +,,TBA,"Simulation, Management, Building, Life Sim, Story Rich, Sandbox, City Builder, 2D, Adventure, Pixel Graphics, Agriculture, Mystery, Crafting, Singleplayer, Indie, Capitalism, Time Management, Trading, Cute, Voxel"
Dark Gravity,,TBA,"Indie, Classic, Crafting, Fast-Paced, Arcade, Shooter, Sci-fi, Retro, Difficult, Singleplayer, 3D, Stylized, Top-Down Shooter, Replay Value, Top-Down, Bullet Hell, Score Attack, Destruction, Jet, Action"
Outerverse,,Q1 2022 - Wishlist Now 🚀,"Early Access, Open World Survival Craft, Logic, Management, Automation, Exploration, Space Sim, Space, Base Building, Open World, Adventure, Crafting, Strategy, Mining, Resource Management, Programming, Casual, Linear, Building, Simulation"
Starseed,,TBA,"Early Access, Resource Management, Farming Sim, Base Building, Life Sim, Simulation, Mining, RPG, Collectathon, Agriculture, Pixel Graphics, Relaxing, Exploration, Building, Crafting, Singleplayer, Space, Cute, Atmospheric, Robots"
Beast Master,,Not set yet...,"Action, Adventure, RPG, Action-Adventure, Action RPG, Open World Survival Craft, Third-Person Shooter, Mystery Dungeon, Third Person, Fantasy, Building, Crafting, Multiplayer, Online Co-Op, Character Customization, Procedural Generation, Inventory Management, Resource Management, Co-op, Choose Your Own Adventure"
Artificer Demo,,"16 Jun, 2020","Adventure, RPG"
Lifeguard Simulator,,TBA - add to WishList,"Simulation, Action, Casual, Adventure, Indie, Funny, Singleplayer, Sandbox, Exploration, Relaxing, Management, Family Friendly, Realistic, Atmospheric, Crafting, Driving, First-Person, Investigation, Open World, Inventory Management"
Solar Rogue,1,"8 Jun, 2020","Roguelike, Turn-Based Tactics, Sci-fi, Space, Perma Death, Top-Down, Turn-Based Strategy, Survival, Strategy, Traditional Roguelike, 2D, Procedural Generation, Tactical, Crafting, Retro, Grid-Based Movement, Early Access, Singleplayer, Character Customization, Indie"
Anvil Saga Demo,,"16 Jun, 2021",
Polycalypse: Last bit of Hope,,2021,"Action, Adventure, Fighting, Shooter, Third-Person Shooter, Looter Shooter, Zombies, Survival, Post-apocalyptic, Destruction, Building, Driving, Crafting, Gun Customization, Base Building, Physics, Stylized, Third Person, Combat, Inventory Management"
HEXAD,,2021,"Turn-Based Tactics, Tactical RPG, PvP, Party-Based RPG, Strategy RPG, RPG, Turn-Based Strategy, Strategy, Character Customization, Isometric, Casual, Turn-Based Combat, Crafting, Fantasy, Medieval, Tactical, Hex Grid, Cute, Indie, Combat"
Renown,,"1 Sep, 2022","Hack and Slash, Survival, PvP, Adventure, Action, Multiplayer, Team-Based, Fighting, Combat, Sandbox, Base Building, Crafting, Inventory Management, Resource Management, First-Person, Open World, Realistic, Simulation, Indie, Gore"
Song of the Tides,,Coming Soon,"Roguelite, Souls-like, Psychedelic, Online Co-Op, Action Roguelike, Roguelike, RPG, Character Customization, Action RPG, Action-Adventure, Atmospheric, Crafting, Magic, Procedural Generation, Mythology, Action, Medieval, Third Person, Fantasy, Loot"
Why It's Empty Here: The Game,,"16 May, 2022","Early Access, Exploration, Shooter, First-Person, 3D, Third Person, Post-apocalyptic, Action, Base Building, Open World, Zombies, Building, Crafting, Mystery, Nature, Adventure, Survival, Survival Horror, Resource Management, Co-op"
Post-Apo Builder,,TBA,"Post-apocalyptic, Strategy, Base Building, Building, Sandbox, RTS, Top-Down, Outbreak Sim, Time Management, Real Time Tactics, City Builder, Crafting, Management, Grand Strategy, Simulation, 3D, Realistic, Tactical, Atmospheric, Resource Management"
Eternal Exodus Demo,,"10 Jun, 2021",
Buried in Ice,,Wishlist now - discount at launch,"Survival Horror, Sci-fi, Horror, First-Person, Psychological Horror, Action-Adventure, Survival, Atmospheric, Indie, Aliens, Singleplayer, Choices Matter, Story Rich, Crafting, Adventure, Action, Multiple Endings, Action RPG, RPG, Realistic"
Hotfix Demo,,"22 Aug, 2020",
BLASTRONAUT,,coming soon,"Early Access, Sandbox, Exploration, Mining, Online Co-Op, Open World, RPG, Action, Open World Survival Craft, Adventure, Pixel Graphics, Old School, Survival, Base Building, Crafting, Trading, 2D, Procedural Generation, Resource Management, Singleplayer"
Zoxel,,"30 Dec, 2022","Action, Adventure, RPG, Action RPG, Open World, Roguelike, Sandbox, Survival, Action Roguelike, Creature Collector, Open World Survival Craft, Roguelite, 3D, First-Person, Pixel Graphics, Dark Fantasy, Character Customization, Choices Matter, Combat, Crafting"
Who is He : Let Me Out Demo,,"15 Sep, 2020",
SURVIVAL: Postapocalypse Now Demo,2,"21 Aug, 2020","Gore, Violent"
War Lab,,2023 or later,"Early Access, Action, Building, Sandbox, FPS, VR, Puzzle, Multiplayer, Arena Shooter, Shooter, Physics, 3D, Crafting, Archery, Hunting, Nature, Choose Your Own Adventure, Exploration, Science, Adventure"
Lost Nova,,2022,"Exploration, Relaxing, Open World, Walking Simulator, Cute, Female Protagonist, 2D, Colorful, Singleplayer, Family Friendly, Story Rich, Adventure, Funny, Fantasy, Sci-fi, Crafting, Resource Management, Space, Action RPG, Action-Adventure"
Pocket Pioneers,,October 2021,"Casual, Simulation, Farming Sim, Life Sim, Exploration, Immersive Sim, 3D, Cartoony, Colorful, Cute, Stylized, Building, Crafting, Family Friendly, Fishing, Funny, Magic, Management, Mining, Relaxing"
Core Keeper,,Coming Soon,"Early Access, Pixel Graphics, Sandbox, 2D, Adventure, Procedural Generation, Online Co-Op, Relaxing, Casual, Cooking, Atmospheric, Exploration, Crafting, Dungeon Crawler, Building, Survival, Mining, Mystery, Base Building, Farming Sim"
Anvil Saga,,"2021, wishlist now!","RPG, Choices Matter, Pixel Graphics, Medieval, Simulation, Management, Strategy, Singleplayer, Base Building, Colony Sim, Building, Crafting, Diplomacy, Economy, Political Sim, Historical, 2D, Colorful, Family Friendly, Indie"
Pocket Pioneers,,October 2021,"Casual, Simulation, Farming Sim, Life Sim, Exploration, Immersive Sim, 3D, Cartoony, Colorful, Cute, Stylized, Building, Crafting, Family Friendly, Fishing, Funny, Magic, Management, Mining, Relaxing"
Core Keeper,,Coming Soon,"Early Access, Pixel Graphics, Sandbox, 2D, Adventure, Procedural Generation, Online Co-Op, Relaxing, Casual, Cooking, Atmospheric, Exploration, Crafting, Dungeon Crawler, Building, Survival, Mining, Mystery, Base Building, Farming Sim"
Himno - The Silent Melody Demo,,"15 Jun, 2021",
RPGolf Legends,,Coming 2022,"RPG, Action, Golf, Fantasy, Action RPG, Pixel Graphics, Adventure, Retro, Hack and Slash, Singleplayer, Exploration, Old School, Crafting, Mini Golf, Magic, Sports, Puzzle, Controller, Score Attack, Story Rich"
Crystal Venture,,2022,"Early Access, Open World Survival Craft, Survival, Open World, Online Co-Op, Exploration, Sandbox, PvE, Action-Adventure, Co-op, Resource Management, Local Co-Op, Crafting, Moddable, PvP, 3D, Procedural Generation, VR, Mining, Voxel"
Sundowner,,Q1 2022,"Action, Sandbox, FPS, 3D, VR, Nature, Post-apocalyptic, Survival, Base Building, Combat, Crafting, Procedural Generation, PvP, Resource Management, Multiplayer, Shooter, Stylized, Building, Indie, Early Access"
HorrorDriven: A story for the road,,Coming soon -Wishlist!-,"Horror, Survival Horror, Psychological Horror, Puzzle, Atmospheric, Dark, Open World, Survival, Driving, Crafting, Exploration, Story Rich, Post-apocalyptic, Procedural Generation, Singleplayer, Action-Adventure, Adventure, 3D, FPS, Action"
News Tower,,Coming Soon!,"Simulation, Resource Management, Building, Economy, Tactical, Choices Matter, Management, Strategy, Capitalism, Time Management, Sandbox, Crafting, Historical, Comedy, Singleplayer, 2D, America, Atmospheric, Indie, Early Access"
Inside the Forest,,"4 Nov, 2021","Action, Adventure, Simulation, Action-Adventure, God Game, 3D, Minimalist, Third Person, Crafting, Family Friendly, Nature, Open World, Singleplayer"
EDGE OF DAWN,37,"17 Jul, 2020","Casual, Action, Indie, Adventure, Survival, Open World Survival Craft, Co-op, Crafting, Thriller, Building"
Brave Path,3,"26 Jul, 2017","RPG, Indie, 2D, Roguelike, Base Building, Procedural Generation, Perma Death, Dungeon Crawler, Crafting, Pixel Graphics, Turn-Based Combat, Exploration, Fantasy, Singleplayer, Tactical, Great Soundtrack, Top-Down, Replay Value, CRPG"
Pizza Party,,,"Casual, Arcade, Puzzle, Exploration, First-Person, Atmospheric, Crafting, Indie, Singleplayer"
First Men´s Life,,Q4/2022,"Adventure, Action-Adventure, Exploration, Third Person, Survival, 3D, Crafting, Indie, Singleplayer"
Rover Mechanic Challenge - ERC Competition,5,"14 Sep, 2020","Simulation, Management, Sandbox, Space Sim, Education, First-Person, Realistic, Mars, Space, Building, Automation, Crafting, Physics, Singleplayer, Free to Play, Competitive, Indie"
Inward,,2022,"Nature, Casual, 3D, Philosophical, Colorful, Minimalist, Stylized, Atmospheric, Crafting, Fantasy, Indie, Simulation, Singleplayer, Multiplayer, Word Game, Education, Typing"
断刀客,15,"5 Sep, 2021","Strategy, Adventure, RPG, Casual, Turn-Based Strategy, Strategy RPG, Roguelite, 2D Platformer, Idler, Exploration, Dungeon Crawler, 2D, Cute, Text-Based, Abstract, Stylized, Crafting, Lore-Rich, Martial Arts, Singleplayer"
Magnat: Beer Maker,,TBA,"Simulation, Base Building, Artificial Intelligence, First-Person, Sandbox, 3D, Singleplayer, Crafting, Indie, Early Access, Automation, Resource Management, Inventory Management"
Lightmare Castle,5,"1 Nov, 2019","Adventure, Indie, RPG, Fantasy, Horror, Early Access, Psychological Horror, Story Rich, Gothic, Thriller, Medieval, Dark Fantasy, Action, Survival Horror, Drama, Dark, Atmospheric, Crafting, Surreal, Puzzle"
Business Shark,,"1 Aug, 2020","Strategy, Base Building, Building, City Builder, Grand Strategy, 2D, Economy, Early Access, Crafting, Singleplayer"
High Treason,,Feb 2020,"Action, RPG, Massively Multiplayer, PvP, Medieval, Crafting, MMORPG, Competitive, Fantasy"
Trolley Simulator,,May 2021,"Action, Simulation, Racing, Puzzle, Automobile Sim, 2D Platformer, 2D, Cute, Crafting, Singleplayer"
Anime Play Life: Unlimited,5,"4 Dec, 2020","Anime, Life Sim, Character Customization, Open World, Adventure, 3D Vision, Third Person, Arcade, Sandbox, Hidden Object, 3D Platformer, 3D, Investigation, Atmospheric, Crafting, Trading, Artificial Intelligence, Level Editor, Fishing, Simulation"
Montero,9,"15 May, 2018","Adventure, Indie, RPG, Detective, Survival, Horror, Dark, Atmospheric, Fantasy, Dark Fantasy, Crafting"
Microcosmum: survival of cells - Random levels,5,"20 Oct, 2015","Indie, Casual, Simulation, Strategy, Action, RPG, Puzzle, Relaxing, Survival, RTS, Crafting, Tactical, Horror, Adventure, Great Soundtrack, Arcade, Sandbox, Exploration, 2D, Sci-fi"
Warlocks Entanglement,,"21 Oct, 2021","Early Access, Adventure, Sandbox, Choose Your Own Adventure, Collectathon, Exploration, FPS, Hack and Slash, Hidden Object, 3D, Colorful, First-Person, Atmospheric, Building, Crafting, Dark Fantasy, Fantasy, Magic, Medieval, Stealth"
Inno World,,"8 Oct, 2021","Adventure, Sandbox, Open World, 3D, Voxel, Resource Management, Base Building, First-Person, Realistic, Space, Atmospheric, Futuristic, 3D Platformer, Survival, Building, Procedural Generation, Mining, VR, Singleplayer, Crafting"
Emperium,5,"27 Apr, 2021","Casual, RPG, Indie, Dungeon Crawler, JRPG, Open World, Crafting, PvE, Strategy, Turn-Based Combat, RPGMaker"
Monkey vs Dino,5,"14 Apr, 2021","Action Roguelike, Exploration, 3D Platformer, Bullet Hell, Combat Racing, Hack and Slash, Beat 'em up, Match 3, City Builder, Colony Sim, 3D Fighter, Action RPG, Character Customization, Female Protagonist, 3D, Comic Book, Third Person, First-Person, Building, Crafting"
Block Survival: Legend of the Lost Islands Demo,1,"7 Jun, 2017","Action, Adventure, Indie"
Primitive Survival,1,"23 Dec, 2019","Action, RPG, Early Access, Survival, Building, Crafting"
Rift Drifter,8,"31 May, 2021","Early Access, Action, Adventure, RPG, Online Co-Op, Action RPG, Action-Adventure, Platformer, 2D Platformer, Exploration, Metroidvania, Side Scroller, Souls-like, 2D, Pixel Graphics, Fantasy, Magic, Old School, Story Rich, Controller"
"Pick, shoot, repeat!",,"21 Jan, 2020","Action, Shooter, Gun Customization, 2D, Sci-fi, Singleplayer, Futuristic, 2D Platformer, Indie, Survival, Crafting, Deckbuilding"
The Ancients,,Q2 2022,"Strategy, Turn-Based Strategy, 3D, Historical, Choices Matter, Management, Hex Grid, Survival, Crafting, Indie, Early Access, Nature, America, Singleplayer"
COYOTE,,"31 Jan, 2022","Adventure, God Game, Real Time Tactics, 2.5D, Top-Down, Comic Book, Lore-Rich, Nature, Crafting, Indie, Automation, Level Editor, Resource Management, Singleplayer"
Operation Desolate Void,,Dec 2022,"Action, Sandbox, Shooter, FPS, Realistic, Modern, Base Building, Combat, Crafting, Gun Customization, PvE, PvP, Stealth, Singleplayer"
